cycle,router,eject,eject_sources,arrive,forward
253,"(4,0)",1,161,1,1
257,"(4,0)",1,162,1,1
261,"(4,0)",1,163,1,1
265,"(4,0)",1,164,1,1
269,"(4,0)",1,165,1,1
273,"(4,0)",1,166,1,1
277,"(4,0)",1,167,1,1
285,"(4,0)",1,155,1,1
289,"(4,0)",1,154,1,1
293,"(4,0)",1,153,1,1
297,"(4,0)",1,152,1,1
301,"(4,0)",1,151,1,1
305,"(4,0)",1,150,1,1
309,"(4,0)",1,149,1,1
313,"(4,0)",1,148,1,1
317,"(4,0)",1,147,1,1
321,"(4,0)",1,146,1,1
325,"(4,0)",1,145,1,1
333,"(4,0)",1,133,1,1
337,"(4,0)",1,134,1,1
341,"(4,0)",1,135,1,1
345,"(4,0)",1,136,1,1
349,"(4,0)",1,137,1,1
353,"(4,0)",1,138,1,1
357,"(4,0)",1,139,1,1
361,"(4,0)",1,140,1,1
365,"(4,0)",1,141,1,1
369,"(4,0)",1,142,1,1
373,"(4,0)",1,143,1,1
381,"(4,0)",1,131,1,1
385,"(4,0)",1,130,1,1
389,"(4,0)",1,129,1,1
393,"(4,0)",1,128,1,1
397,"(4,0)",1,127,1,1
401,"(4,0)",1,126,1,1
405,"(4,0)",1,125,1,1
409,"(4,0)",1,124,1,1
413,"(4,0)",1,123,1,1
417,"(4,0)",1,122,1,1
421,"(4,0)",1,121,1,1
429,"(4,0)",1,109,1,1
433,"(4,0)",1,110,1,1
437,"(4,0)",1,111,1,1
441,"(4,0)",1,112,1,1
445,"(4,0)",1,113,1,1
449,"(4,0)",1,114,1,1
453,"(4,0)",1,115,1,1
457,"(4,0)",1,116,1,1
461,"(4,0)",1,117,1,1
465,"(4,0)",1,118,1,1
469,"(4,0)",1,119,1,1
477,"(4,0)",1,107,1,1
481,"(4,0)",1,106,1,1
485,"(4,0)",1,105,1,1
489,"(4,0)",1,104,1,1
493,"(4,0)",1,103,1,1
497,"(4,0)",1,102,1,1
501,"(4,0)",1,101,1,1
505,"(4,0)",1,100,1,1
509,"(4,0)",1,99,1,1
513,"(4,0)",1,98,1,1
517,"(4,0)",1,97,1,1
525,"(4,0)",1,85,1,1
529,"(4,0)",1,86,1,1
533,"(4,0)",1,87,1,1
537,"(4,0)",1,88,1,1
541,"(4,0)",1,89,1,1
545,"(4,0)",1,90,1,1
549,"(4,0)",1,91,1,1
553,"(4,0)",1,92,1,1
557,"(4,0)",1,93,1,1
561,"(4,0)",1,94,1,1
565,"(4,0)",1,95,1,1
573,"(4,0)",1,83,1,1
577,"(4,0)",1,82,1,1
581,"(4,0)",1,81,1,1
585,"(4,0)",1,80,1,1
589,"(4,0)",1,79,1,1
593,"(4,0)",1,78,1,1
597,"(4,0)",1,77,1,1
601,"(4,0)",1,76,1,1
605,"(4,0)",1,75,1,1
609,"(4,0)",1,74,1,1
613,"(4,0)",1,73,1,1
621,"(4,0)",1,61,1,1
625,"(4,0)",1,62,1,1
629,"(4,0)",1,63,1,1
633,"(4,0)",1,64,1,1
637,"(4,0)",1,65,1,1
641,"(4,0)",1,66,1,1
645,"(4,0)",1,67,1,1
649,"(4,0)",1,68,1,1
653,"(4,0)",1,69,1,1
657,"(4,0)",1,70,1,1
661,"(4,0)",1,71,1,1
669,"(4,0)",1,59,1,1
673,"(4,0)",1,58,1,1
677,"(4,0)",1,57,1,1
681,"(4,0)",1,56,1,1
685,"(4,0)",1,55,1,1
689,"(4,0)",1,54,1,1
693,"(4,0)",1,53,1,1
697,"(4,0)",1,52,1,1
701,"(4,0)",1,51,1,1
705,"(4,0)",1,50,1,1
709,"(4,0)",1,49,1,1
717,"(4,0)",1,37,1,1
721,"(4,0)",1,38,1,1
725,"(4,0)",1,39,1,1
729,"(4,0)",1,40,1,1
733,"(4,0)",1,41,1,1
737,"(4,0)",1,42,1,1
741,"(4,0)",1,43,1,1
745,"(4,0)",1,44,1,1
749,"(4,0)",1,45,1,1
753,"(4,0)",1,46,1,1
757,"(4,0)",1,47,1,1
765,"(4,0)",1,35,1,1
769,"(4,0)",1,34,1,1
773,"(4,0)",1,33,1,1
777,"(4,0)",1,32,1,1
781,"(4,0)",1,31,1,1
785,"(4,0)",1,30,1,1
789,"(4,0)",1,29,1,1
793,"(4,0)",1,28,1,1
797,"(4,0)",1,27,1,1
801,"(4,0)",1,26,1,1
805,"(4,0)",1,25,1,1
813,"(4,0)",1,13,1,1
817,"(4,0)",1,14,1,1
821,"(4,0)",1,15,1,1
825,"(4,0)",1,16,1,1
829,"(4,0)",1,17,1,1
833,"(4,0)",1,18,1,1
837,"(4,0)",1,19,1,1
841,"(4,0)",1,20,1,1
845,"(4,0)",1,21,1,1
849,"(4,0)",1,22,1,1
853,"(4,0)",1,23,1,1
861,"(4,0)",1,11,1,1
865,"(4,0)",1,10,1,1
869,"(4,0)",1,9,1,1
873,"(4,0)",1,8,1,1
877,"(4,0)",1,7,1,1
881,"(4,0)",1,6,1,1
885,"(4,0)",1,5,1,0
1,"(5,0)",0,—,0,1
5,"(5,0)",1,4,1,1
9,"(5,0)",1,3,1,1
13,"(5,0)",1,2,1,1
17,"(5,0)",1,1,1,1
21,"(5,0)",1,0,1,1
29,"(5,0)",1,12,1,1
37,"(5,0)",1,24,1,1
45,"(5,0)",1,36,1,1
53,"(5,0)",1,48,1,1
61,"(5,0)",1,60,1,1
69,"(5,0)",1,72,1,1
77,"(5,0)",1,84,1,1
85,"(5,0)",1,96,1,1
93,"(5,0)",1,108,1,1
101,"(5,0)",1,120,1,1
109,"(5,0)",1,132,1,1
117,"(5,0)",1,144,1,1
125,"(5,0)",1,156,1,1
133,"(5,0)",1,168,1,1
141,"(5,0)",1,180,1,1
145,"(5,0)",1,181,1,1
149,"(5,0)",1,182,1,1
153,"(5,0)",1,183,1,1
157,"(5,0)",1,184,1,1
161,"(5,0)",1,185,1,1
165,"(5,0)",1,186,1,1
169,"(5,0)",1,187,1,1
173,"(5,0)",1,188,1,1
177,"(5,0)",1,189,1,1
181,"(5,0)",1,190,1,1
185,"(5,0)",1,191,1,1
193,"(5,0)",1,179,1,1
197,"(5,0)",1,178,1,1
201,"(5,0)",1,177,1,1
205,"(5,0)",1,176,1,1
209,"(5,0)",1,175,1,1
213,"(5,0)",1,174,1,1
217,"(5,0)",1,173,1,1
221,"(5,0)",1,172,1,1
225,"(5,0)",1,171,1,1
229,"(5,0)",1,170,1,1
233,"(5,0)",1,169,1,1
241,"(5,0)",1,157,1,1
245,"(5,0)",1,158,1,1
249,"(5,0)",1,159,1,1
253,"(5,0)",1,160,1,1
257,"(5,0)",1,161,1,1
261,"(5,0)",1,162,1,1
265,"(5,0)",1,163,1,1
269,"(5,0)",1,164,1,1
273,"(5,0)",1,165,1,1
277,"(5,0)",1,166,1,1
281,"(5,0)",1,167,1,1
289,"(5,0)",1,155,1,1
293,"(5,0)",1,154,1,1
297,"(5,0)",1,153,1,1
301,"(5,0)",1,152,1,1
305,"(5,0)",1,151,1,1
309,"(5,0)",1,150,1,1
313,"(5,0)",1,149,1,1
317,"(5,0)",1,148,1,1
321,"(5,0)",1,147,1,1
325,"(5,0)",1,146,1,1
329,"(5,0)",1,145,1,1
337,"(5,0)",1,133,1,1
341,"(5,0)",1,134,1,1
345,"(5,0)",1,135,1,1
349,"(5,0)",1,136,1,1
353,"(5,0)",1,137,1,1
357,"(5,0)",1,138,1,1
361,"(5,0)",1,139,1,1
365,"(5,0)",1,140,1,1
369,"(5,0)",1,141,1,1
373,"(5,0)",1,142,1,1
377,"(5,0)",1,143,1,1
385,"(5,0)",1,131,1,1
389,"(5,0)",1,130,1,1
393,"(5,0)",1,129,1,1
397,"(5,0)",1,128,1,1
401,"(5,0)",1,127,1,1
405,"(5,0)",1,126,1,1
409,"(5,0)",1,125,1,1
413,"(5,0)",1,124,1,1
417,"(5,0)",1,123,1,1
421,"(5,0)",1,122,1,1
425,"(5,0)",1,121,1,1
433,"(5,0)",1,109,1,1
437,"(5,0)",1,110,1,1
441,"(5,0)",1,111,1,1
445,"(5,0)",1,112,1,1
449,"(5,0)",1,113,1,1
453,"(5,0)",1,114,1,1
457,"(5,0)",1,115,1,1
461,"(5,0)",1,116,1,1
465,"(5,0)",1,117,1,1
469,"(5,0)",1,118,1,1
473,"(5,0)",1,119,1,1
481,"(5,0)",1,107,1,1
485,"(5,0)",1,106,1,1
489,"(5,0)",1,105,1,1
493,"(5,0)",1,104,1,1
497,"(5,0)",1,103,1,1
501,"(5,0)",1,102,1,1
505,"(5,0)",1,101,1,1
509,"(5,0)",1,100,1,1
513,"(5,0)",1,99,1,1
517,"(5,0)",1,98,1,1
521,"(5,0)",1,97,1,1
529,"(5,0)",1,85,1,1
533,"(5,0)",1,86,1,1
537,"(5,0)",1,87,1,1
541,"(5,0)",1,88,1,1
545,"(5,0)",1,89,1,1
549,"(5,0)",1,90,1,1
553,"(5,0)",1,91,1,1
557,"(5,0)",1,92,1,1
561,"(5,0)",1,93,1,1
565,"(5,0)",1,94,1,1
569,"(5,0)",1,95,1,1
577,"(5,0)",1,83,1,1
581,"(5,0)",1,82,1,1
585,"(5,0)",1,81,1,1
589,"(5,0)",1,80,1,1
593,"(5,0)",1,79,1,1
597,"(5,0)",1,78,1,1
601,"(5,0)",1,77,1,1
605,"(5,0)",1,76,1,1
609,"(5,0)",1,75,1,1
613,"(5,0)",1,74,1,1
617,"(5,0)",1,73,1,1
625,"(5,0)",1,61,1,1
629,"(5,0)",1,62,1,1
633,"(5,0)",1,63,1,1
637,"(5,0)",1,64,1,1
641,"(5,0)",1,65,1,1
645,"(5,0)",1,66,1,1
649,"(5,0)",1,67,1,1
653,"(5,0)",1,68,1,1
657,"(5,0)",1,69,1,1
661,"(5,0)",1,70,1,1
665,"(5,0)",1,71,1,1
673,"(5,0)",1,59,1,1
677,"(5,0)",1,58,1,1
681,"(5,0)",1,57,1,1
685,"(5,0)",1,56,1,1
689,"(5,0)",1,55,1,1
693,"(5,0)",1,54,1,1
697,"(5,0)",1,53,1,1
701,"(5,0)",1,52,1,1
705,"(5,0)",1,51,1,1
709,"(5,0)",1,50,1,1
713,"(5,0)",1,49,1,1
721,"(5,0)",1,37,1,1
725,"(5,0)",1,38,1,1
729,"(5,0)",1,39,1,1
733,"(5,0)",1,40,1,1
737,"(5,0)",1,41,1,1
741,"(5,0)",1,42,1,1
745,"(5,0)",1,43,1,1
749,"(5,0)",1,44,1,1
753,"(5,0)",1,45,1,1
757,"(5,0)",1,46,1,1
761,"(5,0)",1,47,1,1
769,"(5,0)",1,35,1,1
773,"(5,0)",1,34,1,1
777,"(5,0)",1,33,1,1
781,"(5,0)",1,32,1,1
785,"(5,0)",1,31,1,1
789,"(5,0)",1,30,1,1
793,"(5,0)",1,29,1,1
797,"(5,0)",1,28,1,1
801,"(5,0)",1,27,1,1
805,"(5,0)",1,26,1,1
809,"(5,0)",1,25,1,1
817,"(5,0)",1,13,1,1
821,"(5,0)",1,14,1,1
825,"(5,0)",1,15,1,1
829,"(5,0)",1,16,1,1
833,"(5,0)",1,17,1,1
837,"(5,0)",1,18,1,1
841,"(5,0)",1,19,1,1
845,"(5,0)",1,20,1,1
849,"(5,0)",1,21,1,1
853,"(5,0)",1,22,1,1
857,"(5,0)",1,23,1,1
865,"(5,0)",1,11,1,1
869,"(5,0)",1,10,1,1
873,"(5,0)",1,9,1,1
877,"(5,0)",1,8,1,1
881,"(5,0)",1,7,1,1
885,"(5,0)",1,6,1,0
1,"(6,0)",0,—,0,1
5,"(6,0)",1,5,1,1
9,"(6,0)",1,4,1,1
13,"(6,0)",1,3,1,1
17,"(6,0)",1,2,1,1
21,"(6,0)",1,1,1,1
25,"(6,0)",1,0,1,1
33,"(6,0)",1,12,1,1
41,"(6,0)",1,24,1,1
49,"(6,0)",1,36,1,1
57,"(6,0)",1,48,1,1
65,"(6,0)",1,60,1,1
73,"(6,0)",1,72,1,1
81,"(6,0)",1,84,1,1
89,"(6,0)",1,96,1,1
97,"(6,0)",1,108,1,1
105,"(6,0)",1,120,1,1
113,"(6,0)",1,132,1,1
121,"(6,0)",1,144,1,1
129,"(6,0)",1,156,1,1
137,"(6,0)",1,168,1,1
145,"(6,0)",1,180,1,1
149,"(6,0)",1,181,1,1
153,"(6,0)",1,182,1,1
157,"(6,0)",1,183,1,1
161,"(6,0)",1,184,1,1
165,"(6,0)",1,185,1,1
169,"(6,0)",1,186,1,1
173,"(6,0)",1,187,1,1
177,"(6,0)",1,188,1,1
181,"(6,0)",1,189,1,1
185,"(6,0)",1,190,1,1
189,"(6,0)",1,191,1,1
197,"(6,0)",1,179,1,1
201,"(6,0)",1,178,1,1
205,"(6,0)",1,177,1,1
209,"(6,0)",1,176,1,1
213,"(6,0)",1,175,1,1
217,"(6,0)",1,174,1,1
221,"(6,0)",1,173,1,1
225,"(6,0)",1,172,1,1
229,"(6,0)",1,171,1,1
233,"(6,0)",1,170,1,1
237,"(6,0)",1,169,1,1
245,"(6,0)",1,157,1,1
249,"(6,0)",1,158,1,1
253,"(6,0)",1,159,1,1
257,"(6,0)",1,160,1,1
261,"(6,0)",1,161,1,1
265,"(6,0)",1,162,1,1
269,"(6,0)",1,163,1,1
273,"(6,0)",1,164,1,1
277,"(6,0)",1,165,1,1
281,"(6,0)",1,166,1,1
285,"(6,0)",1,167,1,1
293,"(6,0)",1,155,1,1
297,"(6,0)",1,154,1,1
301,"(6,0)",1,153,1,1
305,"(6,0)",1,152,1,1
309,"(6,0)",1,151,1,1
313,"(6,0)",1,150,1,1
317,"(6,0)",1,149,1,1
321,"(6,0)",1,148,1,1
325,"(6,0)",1,147,1,1
329,"(6,0)",1,146,1,1
333,"(6,0)",1,145,1,1
341,"(6,0)",1,133,1,1
345,"(6,0)",1,134,1,1
349,"(6,0)",1,135,1,1
353,"(6,0)",1,136,1,1
357,"(6,0)",1,137,1,1
361,"(6,0)",1,138,1,1
365,"(6,0)",1,139,1,1
369,"(6,0)",1,140,1,1
373,"(6,0)",1,141,1,1
377,"(6,0)",1,142,1,1
381,"(6,0)",1,143,1,1
389,"(6,0)",1,131,1,1
393,"(6,0)",1,130,1,1
397,"(6,0)",1,129,1,1
401,"(6,0)",1,128,1,1
405,"(6,0)",1,127,1,1
409,"(6,0)",1,126,1,1
413,"(6,0)",1,125,1,1
417,"(6,0)",1,124,1,1
421,"(6,0)",1,123,1,1
425,"(6,0)",1,122,1,1
429,"(6,0)",1,121,1,1
437,"(6,0)",1,109,1,1
441,"(6,0)",1,110,1,1
445,"(6,0)",1,111,1,1
449,"(6,0)",1,112,1,1
453,"(6,0)",1,113,1,1
457,"(6,0)",1,114,1,1
461,"(6,0)",1,115,1,1
465,"(6,0)",1,116,1,1
469,"(6,0)",1,117,1,1
473,"(6,0)",1,118,1,1
477,"(6,0)",1,119,1,1
485,"(6,0)",1,107,1,1
489,"(6,0)",1,106,1,1
493,"(6,0)",1,105,1,1
497,"(6,0)",1,104,1,1
501,"(6,0)",1,103,1,1
505,"(6,0)",1,102,1,1
509,"(6,0)",1,101,1,1
513,"(6,0)",1,100,1,1
517,"(6,0)",1,99,1,1
521,"(6,0)",1,98,1,1
525,"(6,0)",1,97,1,1
533,"(6,0)",1,85,1,1
537,"(6,0)",1,86,1,1
541,"(6,0)",1,87,1,1
545,"(6,0)",1,88,1,1
549,"(6,0)",1,89,1,1
553,"(6,0)",1,90,1,1
557,"(6,0)",1,91,1,1
561,"(6,0)",1,92,1,1
565,"(6,0)",1,93,1,1
569,"(6,0)",1,94,1,1
573,"(6,0)",1,95,1,1
581,"(6,0)",1,83,1,1
585,"(6,0)",1,82,1,1
589,"(6,0)",1,81,1,1
593,"(6,0)",1,80,1,1
597,"(6,0)",1,79,1,1
601,"(6,0)",1,78,1,1
605,"(6,0)",1,77,1,1
609,"(6,0)",1,76,1,1
613,"(6,0)",1,75,1,1
617,"(6,0)",1,74,1,1
621,"(6,0)",1,73,1,1
629,"(6,0)",1,61,1,1
633,"(6,0)",1,62,1,1
637,"(6,0)",1,63,1,1
641,"(6,0)",1,64,1,1
645,"(6,0)",1,65,1,1
649,"(6,0)",1,66,1,1
653,"(6,0)",1,67,1,1
657,"(6,0)",1,68,1,1
661,"(6,0)",1,69,1,1
665,"(6,0)",1,70,1,1
669,"(6,0)",1,71,1,1
677,"(6,0)",1,59,1,1
681,"(6,0)",1,58,1,1
685,"(6,0)",1,57,1,1
689,"(6,0)",1,56,1,1
693,"(6,0)",1,55,1,1
697,"(6,0)",1,54,1,1
701,"(6,0)",1,53,1,1
705,"(6,0)",1,52,1,1
709,"(6,0)",1,51,1,1
713,"(6,0)",1,50,1,1
717,"(6,0)",1,49,1,1
725,"(6,0)",1,37,1,1
729,"(6,0)",1,38,1,1
733,"(6,0)",1,39,1,1
737,"(6,0)",1,40,1,1
741,"(6,0)",1,41,1,1
745,"(6,0)",1,42,1,1
749,"(6,0)",1,43,1,1
753,"(6,0)",1,44,1,1
757,"(6,0)",1,45,1,1
761,"(6,0)",1,46,1,1
765,"(6,0)",1,47,1,1
773,"(6,0)",1,35,1,1
777,"(6,0)",1,34,1,1
781,"(6,0)",1,33,1,1
785,"(6,0)",1,32,1,1
789,"(6,0)",1,31,1,1
793,"(6,0)",1,30,1,1
797,"(6,0)",1,29,1,1
801,"(6,0)",1,28,1,1
805,"(6,0)",1,27,1,1
809,"(6,0)",1,26,1,1
813,"(6,0)",1,25,1,1
821,"(6,0)",1,13,1,1
825,"(6,0)",1,14,1,1
829,"(6,0)",1,15,1,1
833,"(6,0)",1,16,1,1
837,"(6,0)",1,17,1,1
841,"(6,0)",1,18,1,1
845,"(6,0)",1,19,1,1
849,"(6,0)",1,20,1,1
853,"(6,0)",1,21,1,1
857,"(6,0)",1,22,1,1
861,"(6,0)",1,23,1,1
869,"(6,0)",1,11,1,1
873,"(6,0)",1,10,1,1
877,"(6,0)",1,9,1,1
881,"(6,0)",1,8,1,1
885,"(6,0)",1,7,1,0
1,"(7,0)",0,—,0,1
5,"(7,0)",1,6,1,1
9,"(7,0)",1,5,1,1
13,"(7,0)",1,4,1,1
17,"(7,0)",1,3,1,1
21,"(7,0)",1,2,1,1
25,"(7,0)",1,1,1,1
29,"(7,0)",1,0,1,1
37,"(7,0)",1,12,1,1
45,"(7,0)",1,24,1,1
53,"(7,0)",1,36,1,1
61,"(7,0)",1,48,1,1
69,"(7,0)",1,60,1,1
77,"(7,0)",1,72,1,1
85,"(7,0)",1,84,1,1
93,"(7,0)",1,96,1,1
101,"(7,0)",1,108,1,1
109,"(7,0)",1,120,1,1
117,"(7,0)",1,132,1,1
125,"(7,0)",1,144,1,1
133,"(7,0)",1,156,1,1
141,"(7,0)",1,168,1,1
149,"(7,0)",1,180,1,1
153,"(7,0)",1,181,1,1
157,"(7,0)",1,182,1,1
161,"(7,0)",1,183,1,1
165,"(7,0)",1,184,1,1
169,"(7,0)",1,185,1,1
173,"(7,0)",1,186,1,1
177,"(7,0)",1,187,1,1
181,"(7,0)",1,188,1,1
185,"(7,0)",1,189,1,1
189,"(7,0)",1,190,1,1
193,"(7,0)",1,191,1,1
201,"(7,0)",1,179,1,1
205,"(7,0)",1,178,1,1
209,"(7,0)",1,177,1,1
213,"(7,0)",1,176,1,1
217,"(7,0)",1,175,1,1
221,"(7,0)",1,174,1,1
225,"(7,0)",1,173,1,1
229,"(7,0)",1,172,1,1
233,"(7,0)",1,171,1,1
237,"(7,0)",1,170,1,1
241,"(7,0)",1,169,1,1
249,"(7,0)",1,157,1,1
253,"(7,0)",1,158,1,1
257,"(7,0)",1,159,1,1
261,"(7,0)",1,160,1,1
265,"(7,0)",1,161,1,1
269,"(7,0)",1,162,1,1
273,"(7,0)",1,163,1,1
277,"(7,0)",1,164,1,1
281,"(7,0)",1,165,1,1
285,"(7,0)",1,166,1,1
289,"(7,0)",1,167,1,1
297,"(7,0)",1,155,1,1
301,"(7,0)",1,154,1,1
305,"(7,0)",1,153,1,1
309,"(7,0)",1,152,1,1
313,"(7,0)",1,151,1,1
317,"(7,0)",1,150,1,1
321,"(7,0)",1,149,1,1
325,"(7,0)",1,148,1,1
329,"(7,0)",1,147,1,1
333,"(7,0)",1,146,1,1
337,"(7,0)",1,145,1,1
345,"(7,0)",1,133,1,1
349,"(7,0)",1,134,1,1
353,"(7,0)",1,135,1,1
357,"(7,0)",1,136,1,1
361,"(7,0)",1,137,1,1
365,"(7,0)",1,138,1,1
369,"(7,0)",1,139,1,1
373,"(7,0)",1,140,1,1
377,"(7,0)",1,141,1,1
381,"(7,0)",1,142,1,1
385,"(7,0)",1,143,1,1
393,"(7,0)",1,131,1,1
397,"(7,0)",1,130,1,1
401,"(7,0)",1,129,1,1
405,"(7,0)",1,128,1,1
409,"(7,0)",1,127,1,1
413,"(7,0)",1,126,1,1
417,"(7,0)",1,125,1,1
421,"(7,0)",1,124,1,1
425,"(7,0)",1,123,1,1
429,"(7,0)",1,122,1,1
433,"(7,0)",1,121,1,1
441,"(7,0)",1,109,1,1
445,"(7,0)",1,110,1,1
449,"(7,0)",1,111,1,1
453,"(7,0)",1,112,1,1
457,"(7,0)",1,113,1,1
461,"(7,0)",1,114,1,1
465,"(7,0)",1,115,1,1
469,"(7,0)",1,116,1,1
473,"(7,0)",1,117,1,1
477,"(7,0)",1,118,1,1
481,"(7,0)",1,119,1,1
489,"(7,0)",1,107,1,1
493,"(7,0)",1,106,1,1
497,"(7,0)",1,105,1,1
501,"(7,0)",1,104,1,1
505,"(7,0)",1,103,1,1
509,"(7,0)",1,102,1,1
513,"(7,0)",1,101,1,1
517,"(7,0)",1,100,1,1
521,"(7,0)",1,99,1,1
525,"(7,0)",1,98,1,1
529,"(7,0)",1,97,1,1
537,"(7,0)",1,85,1,1
541,"(7,0)",1,86,1,1
545,"(7,0)",1,87,1,1
549,"(7,0)",1,88,1,1
553,"(7,0)",1,89,1,1
557,"(7,0)",1,90,1,1
561,"(7,0)",1,91,1,1
565,"(7,0)",1,92,1,1
569,"(7,0)",1,93,1,1
573,"(7,0)",1,94,1,1
577,"(7,0)",1,95,1,1
585,"(7,0)",1,83,1,1
589,"(7,0)",1,82,1,1
593,"(7,0)",1,81,1,1
597,"(7,0)",1,80,1,1
601,"(7,0)",1,79,1,1
605,"(7,0)",1,78,1,1
609,"(7,0)",1,77,1,1
613,"(7,0)",1,76,1,1
617,"(7,0)",1,75,1,1
621,"(7,0)",1,74,1,1
625,"(7,0)",1,73,1,1
633,"(7,0)",1,61,1,1
637,"(7,0)",1,62,1,1
641,"(7,0)",1,63,1,1
645,"(7,0)",1,64,1,1
649,"(7,0)",1,65,1,1
653,"(7,0)",1,66,1,1
657,"(7,0)",1,67,1,1
661,"(7,0)",1,68,1,1
665,"(7,0)",1,69,1,1
669,"(7,0)",1,70,1,1
673,"(7,0)",1,71,1,1
681,"(7,0)",1,59,1,1
685,"(7,0)",1,58,1,1
689,"(7,0)",1,57,1,1
693,"(7,0)",1,56,1,1
697,"(7,0)",1,55,1,1
701,"(7,0)",1,54,1,1
705,"(7,0)",1,53,1,1
709,"(7,0)",1,52,1,1
713,"(7,0)",1,51,1,1
717,"(7,0)",1,50,1,1
721,"(7,0)",1,49,1,1
729,"(7,0)",1,37,1,1
733,"(7,0)",1,38,1,1
737,"(7,0)",1,39,1,1
741,"(7,0)",1,40,1,1
745,"(7,0)",1,41,1,1
749,"(7,0)",1,42,1,1
753,"(7,0)",1,43,1,1
757,"(7,0)",1,44,1,1
761,"(7,0)",1,45,1,1
765,"(7,0)",1,46,1,1
769,"(7,0)",1,47,1,1
777,"(7,0)",1,35,1,1
781,"(7,0)",1,34,1,1
785,"(7,0)",1,33,1,1
789,"(7,0)",1,32,1,1
793,"(7,0)",1,31,1,1
797,"(7,0)",1,30,1,1
801,"(7,0)",1,29,1,1
805,"(7,0)",1,28,1,1
809,"(7,0)",1,27,1,1
813,"(7,0)",1,26,1,1
817,"(7,0)",1,25,1,1
825,"(7,0)",1,13,1,1
829,"(7,0)",1,14,1,1
833,"(7,0)",1,15,1,1
837,"(7,0)",1,16,1,1
841,"(7,0)",1,17,1,1
845,"(7,0)",1,18,1,1
849,"(7,0)",1,19,1,1
853,"(7,0)",1,20,1,1
857,"(7,0)",1,21,1,1
861,"(7,0)",1,22,1,1
865,"(7,0)",1,23,1,1
873,"(7,0)",1,11,1,1
877,"(7,0)",1,10,1,1
881,"(7,0)",1,9,1,1
885,"(7,0)",1,8,1,0
1,"(8,0)",0,—,0,1
5,"(8,0)",1,7,1,1
9,"(8,0)",1,6,1,1
13,"(8,0)",1,5,1,1
17,"(8,0)",1,4,1,1
21,"(8,0)",1,3,1,1
25,"(8,0)",1,2,1,1
29,"(8,0)",1,1,1,1
33,"(8,0)",1,0,1,1
41,"(8,0)",1,12,1,1
49,"(8,0)",1,24,1,1
57,"(8,0)",1,36,1,1
65,"(8,0)",1,48,1,1
73,"(8,0)",1,60,1,1
81,"(8,0)",1,72,1,1
89,"(8,0)",1,84,1,1
97,"(8,0)",1,96,1,1
105,"(8,0)",1,108,1,1
113,"(8,0)",1,120,1,1
121,"(8,0)",1,132,1,1
129,"(8,0)",1,144,1,1
137,"(8,0)",1,156,1,1
145,"(8,0)",1,168,1,1
153,"(8,0)",1,180,1,1
157,"(8,0)",1,181,1,1
161,"(8,0)",1,182,1,1
165,"(8,0)",1,183,1,1
169,"(8,0)",1,184,1,1
173,"(8,0)",1,185,1,1
177,"(8,0)",1,186,1,1
181,"(8,0)",1,187,1,1
185,"(8,0)",1,188,1,1
189,"(8,0)",1,189,1,1
193,"(8,0)",1,190,1,1
197,"(8,0)",1,191,1,1
205,"(8,0)",1,179,1,1
209,"(8,0)",1,178,1,1
213,"(8,0)",1,177,1,1
217,"(8,0)",1,176,1,1
221,"(8,0)",1,175,1,1
225,"(8,0)",1,174,1,1
229,"(8,0)",1,173,1,1
233,"(8,0)",1,172,1,1
237,"(8,0)",1,171,1,1
241,"(8,0)",1,170,1,1
245,"(8,0)",1,169,1,1
253,"(8,0)",1,157,1,1
257,"(8,0)",1,158,1,1
261,"(8,0)",1,159,1,1
265,"(8,0)",1,160,1,1
269,"(8,0)",1,161,1,1
273,"(8,0)",1,162,1,1
277,"(8,0)",1,163,1,1
281,"(8,0)",1,164,1,1
285,"(8,0)",1,165,1,1
289,"(8,0)",1,166,1,1
293,"(8,0)",1,167,1,1
301,"(8,0)",1,155,1,1
305,"(8,0)",1,154,1,1
309,"(8,0)",1,153,1,1
313,"(8,0)",1,152,1,1
317,"(8,0)",1,151,1,1
321,"(8,0)",1,150,1,1
325,"(8,0)",1,149,1,1
329,"(8,0)",1,148,1,1
333,"(8,0)",1,147,1,1
337,"(8,0)",1,146,1,1
341,"(8,0)",1,145,1,1
349,"(8,0)",1,133,1,1
353,"(8,0)",1,134,1,1
357,"(8,0)",1,135,1,1
361,"(8,0)",1,136,1,1
365,"(8,0)",1,137,1,1
369,"(8,0)",1,138,1,1
373,"(8,0)",1,139,1,1
377,"(8,0)",1,140,1,1
381,"(8,0)",1,141,1,1
385,"(8,0)",1,142,1,1
389,"(8,0)",1,143,1,1
397,"(8,0)",1,131,1,1
401,"(8,0)",1,130,1,1
405,"(8,0)",1,129,1,1
409,"(8,0)",1,128,1,1
413,"(8,0)",1,127,1,1
417,"(8,0)",1,126,1,1
421,"(8,0)",1,125,1,1
425,"(8,0)",1,124,1,1
429,"(8,0)",1,123,1,1
433,"(8,0)",1,122,1,1
437,"(8,0)",1,121,1,1
445,"(8,0)",1,109,1,1
449,"(8,0)",1,110,1,1
453,"(8,0)",1,111,1,1
457,"(8,0)",1,112,1,1
461,"(8,0)",1,113,1,1
465,"(8,0)",1,114,1,1
469,"(8,0)",1,115,1,1
473,"(8,0)",1,116,1,1
477,"(8,0)",1,117,1,1
481,"(8,0)",1,118,1,1
